gene,cluster,E214_wt,E218_wt,E262_wt,E263_wt,E266_wt,E9_wt,E95_wt,E214_g12d,E218_g12d,E262_g12d,E263_g12d,E266_g12d,E9_g12d,E95_g12d
C2_g44,C2,-1.0264325291330727,-1.3199344730354234,-1.814465279242254,-0.8950635717662826,-1.2086841427807191,-0.4734490535789172,-1.1106322227503973,1.2292416088648928,1.5936054562398185,1.2683868404397771,2.0781073273478334,1.3962769058428193,0.8080183414747655,-0.7519596557499841
C2_g45,C2,-1.775028096952239,-1.099673145218013,-1.3229407924164314,-1.1006968256131062,-1.4577144412181895,-0.7584191415264699,-0.6044341172735136,1.0615804713457964,1.0493514342432506,1.6366148900978166,1.1291128914701214,1.0677944899450236,1.6048720017880072,-0.28962782424451816
C2_g46,C2,-1.3550960863838775,-0.9516476534885567,-1.0224760231034054,-0.9915961179321344,-1.4300855857267574,-1.1344393013984704,-0.7340330857232917,0.7023196930812374,1.0757999137315986,1.199676937318532,1.294903850353127,1.44870246165553,0.9360164346207783,0.05312240770713707
C2_g47,C2,-1.626298194768995,-1.812718444555013,-0.972823400847967,-0.6482808836299053,-0.6593138226675561,-1.591909759740877,-0.22394720334862772,0.4530597696701722,0.8753161226502513,1.7725294745942066,2.1486970459890418,1.3367841783206094,1.1514740041314107,-0.13411753829133086
C2_g48,C2,-1.5290662168423188,-1.4383805305158814,-0.8420566126133936,-1.0924144246613947,-1.0971485907379173,-0.6454346007949123,-1.006335351961604,0.6734033435303827,1.0210409125023465,1.4180318880402634,1.475810275518133,1.0961081051482962,1.294320880111956,-0.05203872748941582
C2_g49,C2,-1.4853223061224616,-1.485182571560125,-1.152905610349159,-0.2223788241155248,-1.1221574341442495,-1.124855278184754,-0.6522097103486117,1.0219077888540828,0.6888170167909126,1.5619783495536523,1.2357762925590852,1.0502226758064888,1.5023813646270905,0.935915439815786
C2_g50,C2,-1.1753258260858037,-1.3339434912562729,-1.319061352816826,-1.1327921324944314,-1.2920864970033783,-0.8950347299626984,-0.4793724369978596,0.9809593896878727,0.8199742030139795,1.397363416154023,1.021614778247005,1.3914824208189747,1.3468602791695359,0.24214392600271098
C2_g51,C2,-1.4615151646142954,-1.214641708899032,-1.2298770222190285,-0.9126872338630783,-1.2719386010946254,-0.9903515233896675,-0.48947615403250194,1.4412201151037043,1.3105013416566194,1.250817013100441,1.7960402851837818,1.5074295848508492,1.3957792717186135,-0.4249572428621723
C2_g52,C2,-1.6309200677434448,-1.1652951576961905,-1.1273223418209528,-1.0851860412352599,-1.680761544442701,-0.42208964398822,-0.31657333909734686,0.865271632049353,1.312605188572387,2.0715001869589407,1.5493869257705417,1.1931421964862947,1.31561215121283,0.5573761399505814
C2_g53,C2,-1.2234108981301475,-1.4504018441537825,-0.9012048496212053,-0.9654211016458231,-1.0006387081419978,-0.9992740132141787,-0.5597506061364113,0.14049291766487715,0.8270380931767283,1.4043908529330305,1.658118178938599,1.692409497996542,1.5045744804436794,0.25986123248138904
C2_g54,C2,-1.5711721014973803,-1.4749550045938795,-0.7970326955775742,-0.7027321347053996,-1.1222387734278811,-1.1184050793097167,-1.1025653477569857,0.27005063000372176,1.2283463483967607,1.218567712254357,0.8116712905710747,1.4752865572536447,1.0208622353425674,-0.12349526396968133
C2_g55,C2,-1.0648246125131673,-0.7137093201929916,-0.7981573707519828,-1.199034548033293,-1.8003659947897608,-0.6425492155636944,-1.016675963580071,0.992467410976626,1.1999230768367055,1.3569184152483917,2.1136774291556955,1.380466031557956,1.2734192747782371,-0.16848606948222652
C2_g56,C2,-1.589595598575784,-1.155634434282923,-1.3799104091203076,-1.185360303932721,-1.3654182185836874,-0.7113143488625467,-0.428755428183302,0.9022578926261602,1.254174187117867,1.930431913694583,1.3874780451841409,1.3132948966171005,1.3212263061957947,0.4023668445869444
C2_g57,C2,-1.595958607681614,-0.6628563576983288,-1.4931599302506215,-0.557514297432778,-2.1215575151734427,-1.6484114402016323,-1.0097349165079366,0.8394202188670746,1.114343783872971,1.7283106892253095,1.08192904820782,1.6203033225519352,1.401898132133566,0.24186230333454606
C2_g58,C2,-1.6905450678697702,-1.3660531286004947,-1.5083048620930484,-1.187754514089759,-1.7127724670471598,-0.8643333198989996,-0.7130372830499553,0.129358597716154,1.2489120677402925,1.3660399183586625,0.9242121956331188,1.5341983678286546,1.1455405734742645,0.5296717493597773
C2_g59,C2,-1.302847934733506,-1.1189741235868405,-1.1961937253906294,-1.0494812980539059,-1.1808002030731533,-0.9046950519031136,-1.3936668844745999,0.5626796485185257,1.3469899672362837,1.8861175405635182,2.0027737542146014,0.8482997532579528,0.9444361437220559,0.28005452451215807
C2_g60,C2,-1.853151956621689,-1.771683097353311,-0.6637859038840266,-1.151781755364278,-1.5657571939299095,-1.146466421228038,-0.6658196727482141,1.0854522289622617,1.6702163338849054,1.2801968742384733,1.4029983212412795,0.9678039588476062,0.8901692312062783,-0.5055408657803249
C2_g61,C2,-1.1240773729597342,-1.1357332439248242,-1.3023751575478708,-0.9900660573602743,-1.3994641571677202,-1.1357710021879095,-0.6292722175771374,0.716206290674818,1.200652317642098,1.3963412272760352,1.0963268939282826,1.1038774947556944,1.1353358621173355,0.5210034253960465
C2_g62,C2,-1.1319622569493306,-0.5712617532714387,-1.2228383366107642,-0.9720371641458667,-1.4450343373546248,-1.143883225130213,-0.6270046440636771,0.9796763085766128,1.2932695308667381,1.418317432835654,1.444509229188061,0.8796504116491318,0.6041229841313916,-0.11254988109360228
C2_g63,C2,-1.5886757891996772,-1.6125587934421368,-1.6411926664881775,-0.9830956679341526,-0.7397862534644052,-1.0261119986236644,0.24573588963222426,0.5629204442338266,1.3814038823844828,1.5088377035872513,0.7200648579160784,1.1513866210979802,1.2849136250291862,0.7401611137453082
C2_g64,C2,-1.3768439940965964,-0.8088528312810331,-0.9505341235409104,-1.1847788964498136,-1.0991785109511638,-0.7955699279342933,-0.6697984209464489,0.9211225098998856,0.996018810017497,1.3797007207047183,1.8574981532061077,1.2671652745602677,0.9882016936289686,0.4787117061142423
C2_g65,C2,-1.1064671951967013,-1.3616742783779554,-1.2049861971131266,-0.9386611378594703,-1.3231026740472136,-0.735610754542198,-0.7720347192075555,0.1782096327120587,0.027319923566625492,1.3442620120122448,2.163437155653431,1.2555340318498824,1.0798189823727198,-0.0894521258242563
C2_g66,C2,-1.0174076221236854,-0.7656268284556872,-0.7057274794764073,-1.0242800682688429,-0.8915243267261772,-0.5501236195289374,-0.4635374882136646,1.104856491368368,1.06641774660961,1.478550529155358,1.1243530159544528,1.5025994210377291,0.9244996262219791,0.30144720095441696
C2_g67,C2,-1.635943480831534,-0.6341893596784747,-1.2114620198944257,-1.3032404965348325,-0.8477114726477917,-0.8584014899582452,-0.9004702180209312,0.6487206265828044,0.9100081759644001,1.2337235198074408,0.7990259483886719,1.1774351596188084,1.1005703644870224,0.26897272852621895
C2_g68,C2,-1.3731398595434567,-0.9597415994678999,-1.2764842129119258,-0.5993677568723277,-1.4296501929080567,-0.8047290969653131,-0.45933017227038225,1.1030275730923713,1.7485178696549615,1.221340441641743,1.4554438387831097,1.0668029637439023,0.10183435967262466,-0.23468759947226212
C2_g69,C2,-1.3335141429892288,-1.0887966032315368,-1.5392019984054195,-0.9233594856191891,-1.194135776506154,-1.220378611964716,-1.3205173162809292,0.961223416611456,1.855302074311314,1.982934894529307,1.8985884038768206,1.6212523140411625,0.222355175382714,0.48793498003829805
C2_g70,C2,-1.136444131399842,-1.7321877538151873,-0.5643466014238265,-0.8981664184693684,-0.9572627850882076,-1.086356527334124,-0.6322325670798564,1.047465471857462,0.8276370944240333,1.820522391125817,1.5477242727747507,1.4238543786836817,0.5139608393599279,0.08129208347501747
C2_g71,C2,-0.8619754338702812,-1.5356027167196429,-1.442378521853707,-0.8339632945591806,-1.2950921173066556,-1.0496896460335403,-0.8916805768869482,0.9745850078609368,0.8203645217571816,2.167963407683645,1.2288417252822554,1.929464467442398,1.3549844544212468,0.4551789317747952
C2_g72,C2,-1.3238338114677324,-1.3845880653640523,-0.7047292170516575,-1.2169119502293215,-0.5821926970604466,-0.7604096015549239,-0.7768100521115995,0.8619003090325227,1.9211497282329364,1.806960806918281,0.9024136985654525,1.4407181627497065,0.9365375052532645,0.048519821871032626
C2_g73,C2,-1.0980755340112602,-0.6755598758774672,-1.19232426117122,-1.0630289843823197,-0.7849498121723257,-1.0448176634013793,0.1182096421858585,0.5377607895804206,1.2056988322438997,1.4092823509432233,1.0746886331108176,1.1048208368217194,1.085497063182382,-0.23099224853713532
C2_g74,C2,-1.8141854832887279,-1.522981968511877,-1.2198388881920215,-1.2297330730380927,-1.3038594850974052,-1.1916788625976045,-0.7205946597882815,0.29201143117733613,0.5694702043803818,1.948398036460231,0.7608337606674834,0.9169492408844673,1.907178897228107,0.18024424079220386
C2_g75,C2,-1.2511095099897347,-1.0129733352140737,-1.3728983388279894,-0.9316335613920338,-1.509768989009327,-1.0980974922387055,-0.3230770464469052,0.5421688087937063,0.990713874114984,1.1984604769234113,1.4000322622599104,1.6699794708471174,1.0144895691151912,0.34797812463425004
C2_g76,C2,-1.934778704936627,-1.4788845102144885,-0.4902550475104308,-1.1741009220762468,-1.4797661143086165,-0.7034759847991051,-0.8535754368703958,0.6366920084372852,1.3262290270475636,1.38741850588762,1.3122973811849818,1.0369124744199012,1.408633521591116,0.4614287684374606
C2_g77,C2,-0.9141465173213253,-1.617941885572159,-0.5945781582150487,-1.3224473807946557,-1.314017470565997,-0.9457389979690259,-1.1450152881971318,0.4519468895077976,1.168019502981015,1.1617491536430908,1.5794871170089164,0.8788493704394365,1.030331825435283,0.2279961918321623
C2_g78,C2,-1.0901574111909045,-1.52440315343348,-1.7288549064138294,-0.5698991538483564,-1.2982910109201868,-0.7052241875722016,-0.603010648136792,1.2178068744878305,1.092335496933669,1.1955988533973625,1.24533618246317,1.3982946952086528,1.3435028985728084,-0.009551662376726583
C2_g79,C2,-1.266586796539996,-1.2210865573087286,-1.1706472755165689,-1.1339774059750205,-1.042999202080849,-1.4066554317069428,-0.6852139949787094,1.015881684241842,1.1137610594800291,1.5227136748841534,1.0188725511607521,1.4981228256189403,1.7053813025528124,0.02536869746042146
C2_g80,C2,-1.417754523121823,-1.2434303485696951,-0.9694904463092457,-0.8612780157818715,-1.3628956798944294,-1.4814537327630664,-0.32780991406501014,0.21952665876812327,1.4982737282707874,1.5780881173605275,1.3722614907602477,1.7384261376446764,0.8702409350117426,0.7198199391833531
C2_g81,C2,-0.6989534237023112,-1.1849294981423,-1.4625162725338727,-0.9702245608677338,-1.1867187550059421,-0.6691126946336733,-0.4962516763663712,0.5771222490113337,1.0590597174820808,1.4448815889188749,1.2586504266258736,1.304189763186882,0.5932198362497505,-0.08277924729125855
C2_g82,C2,-1.2767865467843973,-1.1453514017266535,-1.1130745898699008,-0.7592287619206146,-0.8499287343646577,-1.1382029668344729,-0.20207953060791084,1.096467387578122,1.5264080232966943,2.0757229661495984,1.844006314968882,1.3398254610288112,0.99291560139081525,0.4377099131333585
C2_g83,C2,-1.3159822719962209,-1.3661823486053684,-1.8314672491123924,-0.5887456665435116,-1.2422307765006206,-1.2310371600979932,-0.6828582214896006,1.0797996943363029,1.558952810652594,1.9520679664470928,2.18368060753288,1.7210376277578732,0.4743388363452292,0.5726811758050827
C2_g84,C2,-1.7820972166096218,-1.1226145547683855,-1.0999314063764594,-1.181746286499784,-0.8698949612868947,-0.3937400036583464,-0.2068302487621,0.3710996381642275,1.4466028845905297,1.5172470380672245,1.140024564694289,1.306097202692456,1.238201307226493,0.5789106257191564
C2_g85,C2,-1.6718497407136703,-0.812304585204596,-1.6829155430530105,-0.3420613466682013,-1.5085724353273795,-1.2843783983653878,-0.8020483814591561,0.8419927762976152,1.191592322793631,2.0104965219769753,1.159934423730204,1.3808171696464837,1.1106393552555491,0.25353970214725824
C2_g86,C2,-1.5437494514781447,-1.9038823326378327,-1.7277135348791248,-1.7408444451200205,-1.3957353713451872,-1.1563675617100735,-0.6425809010260196,1.0410940722730637,1.1261182451817096,1.4028546070960775,1.3727532643663856,1.5993866428481354,0.9651893474806147,0.04298461106542109
C2_g87,C2,-1.7263147671935637,-1.3408660406345854,-1.4829104067235956,-0.662927530563206,-1.3216861003336668,-0.8026999553104094,-0.5944324003952274,1.1071917537744438,1.4602145724235023,1.2924704893312136,1.4223406009828148,1.6018107684179002,1.1976216811029132,0.09534484271235075
C2_g88,C2,-1.8826935154535447,-1.5161708080584497,-1.4938430161080172,-1.1498928224098042,-1.3847134675437887,-0.7476124427112288,-0.8615060161938625,1.1854662537088494,0.9621452563270858,1.078100828024973,1.4723106816490221,1.5465341152488776,0.750944302054634,-0.3310932985183397
C2_g89,C2,-1.1020133173507964,-1.3119895383908178,-1.4518447335595233,-0.8467573381878253,-1.1165353353628993,-0.4601630352851664,-0.48377848641789273,0.8626696999421506,1.2234881491081768,1.2974886576916629,1.4480098181852814,0.9542338085535775,1.5119595002397168,0.2754914031154432
C2_g90,C2,-1.48216986518476,-0.7789762576786032,-0.953312500891055,-1.157154430652984,-0.30982661087155994,-0.8495962810918058,-0.4366210504007918,0.9939618581123105,0.9761632013052142,1.3742940308060434,1.6203624285207607,0.9934116531106516,0.8014811262810664,0.33100858911986497
C2_g91,C2,-1.5328821347082544,-0.5222522616620626,-1.0872793754187189,-0.770245074449512,-1.5863103219540748,-0.7867668673805026,-0.25173527139676954,0.7362431308933184,1.2265709823235746,1.509944986426251,0.9653073709440837,1.4821065460492444,0.7387640868896133,0.4814385900658781
C2_g92,C2,-1.1014776178860275,-0.8545862118815684,-1.7253025683431071,-0.8769011048840081,-1.602406756683212,-0.6973739695334322,-0.7849814777853961,0.9780051544539025,1.5443846371772674,1.810649344398418,1.8527672024396549,1.3029880979687736,1.094198819378804,0.5388941504340575
C2_g93,C2,-1.5261637337484182,-1.1982860575281304,-1.1610839517402727,-1.9153775106062265,-1.3627317530682888,-0.6422121770897238,-1.030876148708644,0.3361284737584759,1.4454200026393274,1.8148821300737672,1.686817234449568,1.0956096330375236,0.342325382241888,0.6259369529378969
C2_g94,C2,-1.893078402892379,-0.9477623132767005,-1.6100465570649514,-0.8939727167789492,-0.30995721407144183,-0.7477989001904544,-1.2022123688008226,0.7998183825301761,0.9552884745618495,2.1364977600091724,1.904018558404318,1.8775370418564008,0.878874415029339,0.05691170716122218
C2_g95,C2,-1.9450662006983777,-1.2966566337501704,-0.6250373073405558,-0.9563042749246291,-0.8200883386959876,-0.9769283838812798,-0.4914952814872054,0.20670211644665148,1.6526700622482358,1.333448134455185,1.4080170845579634,1.7161966713018355,0.7335640280111143,0.017005107592475727
C2_g96,C2,-1.321769479331149,-1.4152771519695717,-1.8530216205677483,-1.5464924097373467,-1.3977438602603025,-0.9265254484047674,-1.3957385216901854,0.9555033556568598,1.6047112235308059,1.5256735359195275,1.3989781891145965,1.586797200389463,1.1551098056122986,0.30682475835953904
C2_g97,C2,-1.1477744544377373,-1.4732743010309508,-1.117334630258268,-1.0187206809071263,-1.5535532741317637,-0.8560653473216784,-0.31537261049732584,1.0064425882749841,1.4362608965080408,1.5041673452055584,2.2,1.2932258440240874,1.4197445562467657,0.5567919317197709
C2_g98,C2,-0.5679442654922778,-1.3678459731437123,-1.473601822375377,-0.6787070199807239,-1.4204837318478751,-0.7832989346380328,-0.2985459748548745,0.6624792053136042,1.2025533023564048,1.0699851713126716,0.8973368140554627,1.1796942147749085,1.3194505220173878,0.6094823660141077
C2_g99,C2,-1.2802265832705912,-1.301364017856987,-0.6429260382891462,-1.1445347832618626,-1.1952699703980965,-0.4237398759847626,-0.9742335656616873,0.08665262524281114,0.9467749559269667,1.6397098062393485,1.5080532683898753,1.4105690969359,1.0061205120168122,-0.06797838495485825
C2_g100,C2,-1.1850594256570848,-1.3541939826591858,-1.212895827377234,-0.6650288997784883,-1.291130373134431,-0.6781999125466422,-0.7385543655058101,0.35364864523899364,1.0483310012691602,1.4132086816867675,1.5990908228241127,1.2378639394447286,1.162163696770603,0.20892625938374385
C2_g101,C2,-1.3467324409171464,-1.7709611315725948,-0.8044068346128785,-1.1023708540543962,-0.6535672679615169,-0.9230637550369273,-1.0985252104015895,1.1004897896168024,1.0524229555673046,1.9320712117827228,1.1281003488225796,1.3728792273996084,1.2255671386008984,0.39446176504585073
C2_g102,C2,-1.183031081279074,-0.8354248380059033,-1.3052250178240197,-1.1286058737457705,-1.1253139851052287,-0.8078035818062766,-0.9134527855249133,0.5940668932387765,1.688278487535027,1.55228082346181,1.127766429166472,1.0967373741059256,1.663833384437025,0.21975304518292038
C2_g103,C2,-1.4754146410591145,-1.2473365356345953,-1.28718618331851,-1.3955919425477883,-1.1226415474423153,-0.19318642583691115,-0.5900606874840588,0.7021517290477056,1.8978893584589112,1.256854973186337,1.2465353229794611,1.297746845915307,1.2295183348919188,0.12045005423589741
C2_g104,C2,-1.763777743669714,-1.3813486697229633,-1.7844061683447594,-0.5466628378129521,-1.0517299593117095,-0.9385525065922823,-0.7655333137376664,0.8848600573738252,1.2714127060879539,1.8833023358679664,1.3815320238395419,1.6759900985959266,0.8897654182035639,-0.24898103625386506
C2_g105,C2,-1.579436802981922,-1.1719678121385915,-1.619186576904904,-1.2345971978433017,-1.5156102659578525,-0.8793554206531503,-0.927369028702284,0.6329936193308062,1.3085533284685265,2.2,1.32739888496881,1.723345730976154,0.9955279859496527,0.17725413517945982
C2_g106,C2,-0.8832252187009408,-0.7096191571662112,-1.3307456462573413,-1.0931641688798956,-1.3399664898580368,-0.4949279881971003,-0.9322604404983965,0.9893149136565259,1.3953341764303575,1.8724766811463822,1.5401165534939127,1.2067462581087678,0.8976829547363705,0.36354119527199014
C2_g107,C2,-0.7047634901633071,-0.8596940658906818,-1.1715150783789658,-0.8779861597948301,-1.7406436595620567,-0.8287168959702144,-0.5808405569894494,0.6633870414378852,1.4411924477009481,1.3212551394561258,1.4443013310797743,1.6342973024673058,0.8416378656593011,0.25337436045686085
C2_g108,C2,-1.187757521639274,-1.231274496400705,-1.1450872663006622,-1.6511670969882117,-1.3881514926939034,-0.7759033730904389,0.02552508569779477,0.8698439148117516,1.2772990173368015,1.3623401656068703,1.3495316663053618,1.7560877187965724,0.8889190284556061,-0.15838556822488895
C2_g109,C2,-0.9148284642574378,-1.5653629587631557,-1.121697750376636,-0.9646747338861406,-1.5338181862439864,-0.847055163407495,-0.8624116216461345,0.9902971626167488,1.578038024165977,1.4072523488295232,0.9184225406302912,1.5904431784612891,0.45816710006838646,-0.29967857237443674
C2_g110,C2,-1.7866597286594283,-1.032827167571033,-1.244722809017581,-1.284799316920156,-1.3011970101496595,-0.9395274518866513,-0.911758819098991,0.3046779832813176,1.417026906096847,1.4301497034500956,1.7737949757095206,1.6753521034727887,1.1514419786190797,0.6561206906314925
C2_g111,C2,-1.9420949072327287,-1.5783908913384823,-1.129560019699507,-0.6654412156604501,-1.1215375003665895,-0.878358601605992,-0.25436464755136556,0.6340986519726499,0.9259290069611963,1.3057232004993535,1.1573765923621422,1.1521461292972488,1.3511537412987835,0.12262518012833384
C2_g112,C2,-1.5175629747638293,-1.060802390948965,-1.7002368837640098,-1.0330671576344383,-1.6874399091354864,-0.724467432920891,-1.2289404747111088,0.5547013090439779,0.8815507670216165,1.5330594117382108,2.0108704023885613,1.0919231568566001,1.668149232360367,-0.10973208804694226
C2_g113,C2,-1.5368616667113837,-0.9957955986589164,-1.2792765385854146,-1.159460092909335,-0.8830985647782177,-0.8373344545429899,-0.47266699463447776,0.8982566604235571,1.6713010001923037,1.6331603477575845,1.2118147424433607,1.1972806023864138,1.5634539938325958,0.1810036624691937
C2_g114,C2,-1.3457812471965387,-1.325493882482264,-1.3013789153234756,-0.6620875066894683,-0.6513946221138873,-1.0689950503915389,-1.2146344071325283,1.1241522465868465,0.9630196463988696,1.9159564554205604,0.8952232087816174,1.0572716139109848,1.1118725015543207,0.23801590279245374
C2_g115,C2,-1.8015528976284916,-1.0748710523281626,-1.413804919542017,-1.2112853336223584,-1.8974416462934927,-0.6714734745445707,-1.1553146567163188,1.095151378638734,1.163555398362871,1.5197033775758424,1.5945774873239709,1.2594847779921834,0.7854508749620986,-0.21678263915407672
C2_g116,C2,-1.0378841856888725,-1.5349187116163592,-1.337701740842373,-0.9308035387688556,-1.163537911207605,-1.0099537539874561,-0.9561915706227734,1.2223507761816652,1.4120128982743758,1.6589138453603363,1.3623986775151704,0.582558258428821,0.8887647508435415,0.027994758670917427
C2_g117,C2,-1.538037899529795,-1.1323627090825765,-1.1914551143456487,-1.1686765683275036,-0.9381532538757693,-1.1991920187981164,-0.44672002234591934,0.9005358900060013,0.9315498081805627,1.2693746585080132,1.6155995534483472,1.9298137717945307,1.1120449852262504,-0.027066591775958188
C2_g118,C2,-1.4897013680550637,-1.1954570387154428,-1.2765041202051899,-1.1063975240313604,-1.5534046860229938,-0.8694068365089008,-1.4803588802229035,0.6341013591375948,1.0258507183781789,1.5734973312547507,1.460335699330835,1.4985296180346994,0.8764236529228706,0.37842258896776393
C2_g119,C2,-1.2079056033118902,-1.3501137218507289,-1.3076881583139375,-1.3224113186965771,-0.9907238215607782,-1.059365324173229,-0.8924540939741702,1.069549280679641,0.925236792995209,1.1799340487473202,2.028646615878841,1.16159082981866,0.807983413569653,0.3272239488288594
C2_g120,C2,-1.2129707895718378,-0.38324798583527575,-1.052571908417125,-1.1549997775423038,-1.3854458298371024,-1.1202877926494568,-1.12332759523651,0.6282205426674622,0.6166827448362476,1.211067288801359,1.7724527342981045,1.099262602853189,0.6752279006200884,0.4290411651524829
C2_g121,C2,-1.521216706010845,-1.622835552431727,-1.1238234701280545,-1.3502759696291098,-0.705874579199419,-0.29302922057677583,-0.2847174918716391,0.4933634758807639,1.466764027763082,2.2,1.6984305710204728,1.345626664073092,0.697914432423428,0.1889574146339192
C2_g122,C2,-1.335169388284887,-1.4061525257326393,-1.5201914509185088,-1.3626319864107561,-0.43851108562872987,-0.6683407260029275,-0.8445026161275588,0.9616367669067228,1.2480912645619133,1.6923436254196254,1.7523065660825448,1.7028482813922645,0.6980214867644243,0.083374955622719
C2_g123,C2,-1.344610540603751,-0.5471748144602938,-1.0072080200979237,-0.9655419346602431,-1.0271077946031453,-1.2921138813396713,-0.54814090993274045,-0.05812977503991934,1.5227213086826321,1.6405698752930111,0.9203772544344857,1.5461800870356186,1.2178271827379072,0.2075130040264067
C2_g124,C2,-1.1550710816406968,-1.7742556636369549,-0.6814398581522272,-0.6388899820116534,-1.347193780431219,-1.3317396161231325,-0.9762577934049821,1.354237928565254,1.0376309232812795,1.3626840011438028,1.232332165591053,1.3364786799660362,0.8593328132523865,-0.18657230603652494
C2_g125,C2,-0.8338247825014995,-0.559033763630713,-0.977927233808487,-1.3060700283702973,-0.795438073740588,-0.6255410716106988,-0.761086221100379,0.712507121487839,1.1078841185540174,1.1740133323214086,1.8746873310787695,1.3089300312399936,1.2014004938871616,0.4906968171998025
C2_g126,C2,-1.0540214090237545,-1.2582575843639372,-1.4274678513577463,-0.5948703582268489,-1.1927209509969139,-1.393004285237871,-0.8313543005655486,1.1450724425180185,1.7534435753978657,1.3083791463861547,1.896945589912061,0.992118272936529,0.930258576101461,0.9063445354543852
